ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade
VDE,RENKO_CAV,15,9,None,TOTAL,TOTAL,1.5399999999999778,6,1.4799999999999778
VDE,RENKO_CON_VS,15,10,3,TOTAL,TOTAL,1.549999999999983,6,1.489999999999983
VDE,RENKO_VBS,10,1,2,TOTAL,TOTAL,1.8299999999999557,19,1.6399999999999557
VDE,RENKO_CAV,20,10,None,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CAV,20,9,None,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CON_VS,20,9,2,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CON_VS,20,9,3,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CON_VS,20,10,2,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CON_VS,20,10,3,TOTAL,TOTAL,1.6799999999999784,3,1.6499999999999784
VDE,RENKO_CON_VS,15,9,3,TOTAL,TOTAL,1.7099999999999795,5,1.6599999999999795
VDE,BBR_V32W,10,None,None,TOTAL,TOTAL,2.489999999999995,14,2.3499999999999948
