ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades,ProfitPerTrade,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29
UCO,RENKO_CON_SA,25,9,2,TOTAL,TOTAL,0.8100000000000023,5,0.7600000000000022,0.0,0.0,0.18999999999999773,0.35999999999999943,0.35999999999999943,0.5900000000000034,0.5900000000000034,0.5900000000000034,0.5900000000000034,0.7800000000000011,0.7800000000000011,0.8100000000000023
UCO,CPAT_SMAG_LNB,35,50,None,TOTAL,TOTAL,0.8400000000000034,6,0.7800000000000034,0.0,0.0,0.0,0.7999999999999972,0.8400000000000034,0.8400000000000034,0.8400000000000034,0.8400000000000034,0.8400000000000034,0.8400000000000034,0.8400000000000034,0.8400000000000034
UCO,RENKO_CON_SA,25,9,3,TOTAL,TOTAL,1.0300000000000011,5,0.9800000000000011,0.0,0.0,0.18999999999999773,0.35999999999999943,0.35999999999999943,0.8100000000000023,0.8100000000000023,0.8100000000000023,0.8100000000000023,1.0,1.0,1.0300000000000011
UCO,BBMR_MAS,25,30,None,TOTAL,TOTAL,1.2299999999999756,12,1.1099999999999755,0.0,0.0,-0.45000000000000284,-0.6900000000000119,-0.8000000000000114,-0.8000000000000114,-0.7900000000000063,-0.7900000000000063,-0.7900000000000063,0.7699999999999818,0.6999999999999744,1.2299999999999756
UCO,RENKO_CON_SA,25,10,4,TOTAL,TOTAL,1.1599999999999966,2,1.1399999999999966,0.0,0.0,0.0,0.0,0.0,0.7000000000000028,0.7000000000000028,0.7000000000000028,0.7000000000000028,1.1599999999999966,1.1599999999999966,1.1599999999999966
UCO,PAT_SMAG_LNB,35,50,None,TOTAL,TOTAL,1.1800000000000068,4,1.1400000000000068,0.0,0.0,0.0,0.7399999999999949,1.1800000000000068,1.1800000000000068,1.1800000000000068,1.1800000000000068,1.1800000000000068,1.1800000000000068,1.1800000000000068,1.1800000000000068
UCO,BBMR_MAS,25,35,None,TOTAL,TOTAL,1.259999999999991,10,1.1599999999999908,0.0,0.0,-0.45000000000000284,-0.46999999999999886,-0.5799999999999983,-0.5799999999999983,-0.5699999999999932,-0.5699999999999932,-0.5699999999999932,0.7999999999999972,0.7299999999999898,1.259999999999991
UCO,RENKO_CON_VS,20,9,2,TOTAL,TOTAL,1.2800000000000011,11,1.170000000000001,0.0,0.0,-0.09000000000000341,0.5499999999999972,0.5499999999999972,1.1899999999999977,1.0699999999999932,1.0699999999999932,1.1399999999999864,1.779999999999987,0.9599999999999937,1.2800000000000011
UCO,RENKO_CON_VS,20,9,3,TOTAL,TOTAL,1.420000000000016,10,1.3200000000000158,0.0,0.0,-0.28999999999999204,0.17000000000001592,0.17000000000001592,0.8100000000000165,0.6900000000000119,0.6900000000000119,0.7600000000000051,2.160000000000011,1.1000000000000085,1.420000000000016
UCO,RENKO_CON_SA,25,10,5,TOTAL,TOTAL,1.3999999999999915,2,1.3799999999999915,0.0,0.0,0.0,0.0,0.0,0.6899999999999977,0.6899999999999977,0.6899999999999977,0.6899999999999977,1.3999999999999915,1.3999999999999915,1.3999999999999915
UCO,RENKO_CON_SA,25,9,5,TOTAL,TOTAL,1.539999999999992,5,1.489999999999992,0.0,0.0,-0.3200000000000074,0.10999999999999943,0.10999999999999943,0.7999999999999972,0.7999999999999972,0.7999999999999972,0.7999999999999972,1.509999999999991,1.509999999999991,1.539999999999992
UCO,RENKO_CON_SA,25,9,4,TOTAL,TOTAL,1.5499999999999972,5,1.4999999999999971,0.0,0.0,0.18999999999999773,0.35999999999999943,0.35999999999999943,1.0600000000000023,1.0600000000000023,1.0600000000000023,1.0600000000000023,1.519999999999996,1.519999999999996,1.5499999999999972
UCO,RENKO_CAV,25,10,None,TOTAL,TOTAL,1.5799999999999983,2,1.5599999999999983,0.0,0.0,0.0,0.0,0.0,0.6899999999999977,0.6899999999999977,0.6899999999999977,0.6899999999999977,1.5799999999999983,1.5799999999999983,1.5799999999999983
UCO,RENKO_CON_VS,25,10,1,TOTAL,TOTAL,1.5799999999999983,2,1.5599999999999983,0.0,0.0,0.0,0.0,0.0,0.6899999999999977,0.6899999999999977,0.6899999999999977,0.6899999999999977,1.5799999999999983,1.5799999999999983,1.5799999999999983
UCO,RENKO_CON_VS,25,10,2,TOTAL,TOTAL,1.5799999999999983,2,1.5599999999999983,0.0,0.0,0.0,0.0,0.0,0.6899999999999977,0.6899999999999977,0.6899999999999977,0.6899999999999977,1.5799999999999983,1.5799999999999983,1.5799999999999983
UCO,RENKO_CON_VS,25,10,3,TOTAL,TOTAL,1.5799999999999983,2,1.5599999999999983,0.0,0.0,0.0,0.0,0.0,0.6899999999999977,0.6899999999999977,0.6899999999999977,0.6899999999999977,1.5799999999999983,1.5799999999999983,1.5799999999999983
UCO,BBMR_MAS,25,15,None,TOTAL,TOTAL,1.7399999999999949,9,1.6499999999999948,0.0,0.0,0.539999999999992,0.1600000000000108,0.14000000000000057,1.039999999999992,0.4899999999999949,0.4899999999999949,0.7000000000000028,2.069999999999993,1.7399999999999949,1.7399999999999949
UCO,RENKO_CON_VS,25,9,3,TOTAL,TOTAL,1.9500000000000028,5,1.9000000000000028,0.0,0.0,-0.8200000000000074,0.3400000000000034,0.3400000000000034,1.0300000000000011,1.0300000000000011,1.0300000000000011,1.0300000000000011,1.9200000000000017,1.9200000000000017,1.9500000000000028
UCO,RENKO_CAV,25,9,None,TOTAL,TOTAL,2.200000000000003,5,2.150000000000003,0.0,0.0,-0.5700000000000074,0.5900000000000034,0.5900000000000034,1.2800000000000011,1.2800000000000011,1.2800000000000011,1.2800000000000011,2.1700000000000017,2.1700000000000017,2.200000000000003
