ticker,stratName,aggregation,param1,param2,datafile,day,profit,trades
UVXY,RENKO_VBS,10,1,1,stream_UVXY__2021-06-17.csv,2,-0.08000000000000895,22
VDE,RENKO_VBS,10,1,1,stream_VDE__2021-06-14.csv,2,-0.2400000000000233,3
VDE,RENKO_VBS,10,1,1,stream_VDE__2021-06-15.csv,2,0.30999999999998806,4
VDE,RENKO_VBS,10,1,1,stream_VDE__2021-06-16.csv,2,1.190000000000012,8
VDE,RENKO_VBS,10,1,1,stream_VDE__2021-06-17.csv,2,-0.5200000000000102,9
FNGU,RENKO_VBS,5,1,1,stream_FNGU__2021-06-14.csv,2,-0.059999999999991616,10
FNGU,RENKO_VBS,5,1,1,stream_FNGU__2021-06-15.csv,2,-0.8200000000000003,15
FNGU,RENKO_VBS,5,1,1,stream_FNGU__2021-06-16.csv,2,0.3599999999999959,20
FNGU,RENKO_VBS,5,1,1,stream_FNGU__2021-06-17.csv,2,1.4499999999999922,14
GUSH,RENKO_VBS,5,1,1,stream_GUSH__2021-06-14.csv,2,-8.139999999999958,97
GUSH,RENKO_VBS,5,1,1,stream_GUSH__2021-06-15.csv,2,-5.390000000000015,108
GUSH,RENKO_VBS,5,1,1,stream_GUSH__2021-06-16.csv,2,-6.569999999999894,109
GUSH,RENKO_VBS,5,1,1,stream_GUSH__2021-06-17.csv,2,-20.140000000000057,199
LABU,RENKO_VBS,5,1,1,stream_LABU__2021-06-14.csv,2,-15.730000000000004,170
LABU,RENKO_VBS,5,1,1,stream_LABU__2021-06-15.csv,2,-6.809999999999945,128
LABU,RENKO_VBS,5,1,1,stream_LABU__2021-06-16.csv,2,-20.349999999999966,227
LABU,RENKO_VBS,5,1,1,stream_LABU__2021-06-17.csv,2,-18.419999999999945,212
MARA,RENKO_VBS,5,1,1,stream_MARA__2021-06-14.csv,2,0.030000000000015348,73
MARA,RENKO_VBS,5,1,1,stream_MARA__2021-06-15.csv,2,-1.4899999999999984,68
MARA,RENKO_VBS,5,1,1,stream_MARA__2021-06-16.csv,2,-3.309999999999995,62
MARA,RENKO_VBS,5,1,1,stream_MARA__2021-06-17.csv,2,-2.9200000000000195,63
SOXL,RENKO_VBS,5,1,1,stream_SOXL__2021-06-14.csv,2,1.0900000000000105,24
SOXL,RENKO_VBS,5,1,1,stream_SOXL__2021-06-15.csv,2,-0.10999999999999233,27
SOXL,RENKO_VBS,5,1,1,stream_SOXL__2021-06-16.csv,2,-1.1099999999999852,59
SOXL,RENKO_VBS,5,1,1,stream_SOXL__2021-06-17.csv,2,0.24999999999997868,46
SPXL,RENKO_VBS,5,1,1,stream_SPXL__2021-06-14.csv,2,0.21000000000000796,14
SPXL,RENKO_VBS,5,1,1,stream_SPXL__2021-06-15.csv,2,0.01999999999999602,22
SPXL,RENKO_VBS,5,1,1,stream_SPXL__2021-06-16.csv,2,-1.4800000000000892,84
SPXL,RENKO_VBS,5,1,1,stream_SPXL__2021-06-17.csv,2,0.08999999999988972,56
TQQQ,RENKO_VBS,5,1,1,stream_TQQQ__2021-06-14.csv,2,0.280000000000058,57
TQQQ,RENKO_VBS,5,1,1,stream_TQQQ__2021-06-15.csv,2,-1.5300000000001148,70
TQQQ,RENKO_VBS,5,1,1,stream_TQQQ__2021-06-16.csv,2,-0.020000000000024443,151
TQQQ,RENKO_VBS,5,1,1,stream_TQQQ__2021-06-17.csv,2,3.6800000000001063,113
UCO,RENKO_VBS,5,1,1,stream_UCO__2021-06-14.csv,2,-2.1599999999999824,20
UCO,RENKO_VBS,5,1,1,stream_UCO__2021-06-15.csv,2,-0.6699999999999875,15
UCO,RENKO_VBS,5,1,1,stream_UCO__2021-06-16.csv,2,-3.4899999999999807,38
UCO,RENKO_VBS,5,1,1,stream_UCO__2021-06-17.csv,2,-4.19000000000004,50
UVXY,RENKO_VBS,5,1,1,stream_UVXY__2021-06-14.csv,2,-0.12999999999998835,25
UVXY,RENKO_VBS,5,1,1,stream_UVXY__2021-06-15.csv,2,-0.07000000000000028,30
UVXY,RENKO_VBS,5,1,1,stream_UVXY__2021-06-16.csv,2,-0.16000000000003567,89
UVXY,RENKO_VBS,5,1,1,stream_UVXY__2021-06-17.csv,2,-2.229999999999997,90
VDE,RENKO_VBS,5,1,1,stream_VDE__2021-06-14.csv,2,-0.44000000000002615,11
VDE,RENKO_VBS,5,1,1,stream_VDE__2021-06-15.csv,2,-0.3200000000000074,20
VDE,RENKO_VBS,5,1,1,stream_VDE__2021-06-16.csv,2,1.0699999999999932,29
VDE,RENKO_VBS,5,1,1,stream_VDE__2021-06-17.csv,2,-1.5499999999999403,41
FNGU,RENKO_VBS,3,1,1,stream_FNGU__2021-06-14.csv,2,0.010000000000012221,22
FNGU,RENKO_VBS,3,1,1,stream_FNGU__2021-06-15.csv,2,-0.4700000000000095,26
FNGU,RENKO_VBS,3,1,1,stream_FNGU__2021-06-16.csv,2,-0.4800000000000111,44
FNGU,RENKO_VBS,3,1,1,stream_FNGU__2021-06-17.csv,2,0.05999999999994898,44
GUSH,RENKO_VBS,3,1,1,stream_GUSH__2021-06-14.csv,2,-17.94999999999999,217
GUSH,RENKO_VBS,3,1,1,stream_GUSH__2021-06-15.csv,2,-7.670000000000101,206
GUSH,RENKO_VBS,3,1,1,stream_GUSH__2021-06-16.csv,2,-15.479999999999961,231
GUSH,RENKO_VBS,3,1,1,stream_GUSH__2021-06-17.csv,2,-45.810000000000144,446
LABU,RENKO_VBS,3,1,1,stream_LABU__2021-06-14.csv,2,-27.39000000000007,345
LABU,RENKO_VBS,3,1,1,stream_LABU__2021-06-15.csv,2,-19.58999999999999,297
LABU,RENKO_VBS,3,1,1,stream_LABU__2021-06-16.csv,2,-33.21999999999997,434
LABU,RENKO_VBS,3,1,1,stream_LABU__2021-06-17.csv,2,-32.87999999999991,423
MARA,RENKO_VBS,3,1,1,stream_MARA__2021-06-14.csv,2,-4.609999999999975,186
MARA,RENKO_VBS,3,1,1,stream_MARA__2021-06-15.csv,2,-1.2499999999999964,133
MARA,RENKO_VBS,3,1,1,stream_MARA__2021-06-16.csv,2,-5.13000000000001,142
MARA,RENKO_VBS,3,1,1,stream_MARA__2021-06-17.csv,2,-3.8699999999999974,144
SOXL,RENKO_VBS,3,1,1,stream_SOXL__2021-06-14.csv,2,-0.1699999999999875,67
SOXL,RENKO_VBS,3,1,1,stream_SOXL__2021-06-15.csv,2,-1.0800000000000054,77
SOXL,RENKO_VBS,3,1,1,stream_SOXL__2021-06-16.csv,2,-2.85000000000003,142
SOXL,RENKO_VBS,3,1,1,stream_SOXL__2021-06-17.csv,2,-0.45999999999998664,108
SPXL,RENKO_VBS,3,1,1,stream_SPXL__2021-06-14.csv,2,-0.5300000000000011,41
SPXL,RENKO_VBS,3,1,1,stream_SPXL__2021-06-15.csv,2,-0.980000000000004,58
SPXL,RENKO_VBS,3,1,1,stream_SPXL__2021-06-16.csv,2,-4.909999999999968,196
SPXL,RENKO_VBS,3,1,1,stream_SPXL__2021-06-17.csv,2,-0.4899999999999807,129
TQQQ,RENKO_VBS,3,1,1,stream_TQQQ__2021-06-14.csv,2,-0.7899999999999494,131
TQQQ,RENKO_VBS,3,1,1,stream_TQQQ__2021-06-15.csv,2,-2.909999999999897,171
TQQQ,RENKO_VBS,3,1,1,stream_TQQQ__2021-06-16.csv,2,-5.130000000000095,356
TQQQ,RENKO_VBS,3,1,1,stream_TQQQ__2021-06-17.csv,2,-0.8600000000000136,281
UCO,RENKO_VBS,3,1,1,stream_UCO__2021-06-14.csv,2,-2.0199999999999676,37
UCO,RENKO_VBS,3,1,1,stream_UCO__2021-06-15.csv,2,-2.469999999999999,39
UCO,RENKO_VBS,3,1,1,stream_UCO__2021-06-16.csv,2,-5.769999999999939,73
UCO,RENKO_VBS,3,1,1,stream_UCO__2021-06-17.csv,2,-7.629999999999981,94
UVXY,RENKO_VBS,3,1,1,stream_UVXY__2021-06-14.csv,2,-0.9899999999999913,56
UVXY,RENKO_VBS,3,1,1,stream_UVXY__2021-06-15.csv,2,0.8199999999999825,55
UVXY,RENKO_VBS,3,1,1,stream_UVXY__2021-06-16.csv,2,-1.0500000000000256,182
UVXY,RENKO_VBS,3,1,1,stream_UVXY__2021-06-17.csv,2,-2.6300000000000168,191
VDE,RENKO_VBS,3,1,1,stream_VDE__2021-06-14.csv,2,-1.1100000000000136,35
VDE,RENKO_VBS,3,1,1,stream_VDE__2021-06-15.csv,2,-1.0000000000000426,50
VDE,RENKO_VBS,3,1,1,stream_VDE__2021-06-16.csv,2,0.31999999999995055,74
VDE,RENKO_VBS,3,1,1,stream_VDE__2021-06-17.csv,2,-0.6399999999999721,85
FNGU,RENKO_VBS,25,1,2,stream_FNGU__2021-06-14.csv,2,0.6400000000000006,1
FNGU,RENKO_VBS,25,1,2,stream_FNGU__2021-06-15.csv,2,0,0
FNGU,RENKO_VBS,25,1,2,stream_FNGU__2021-06-16.csv,2,-0.360000000000003,2
FNGU,RENKO_VBS,25,1,2,stream_FNGU__2021-06-17.csv,2,0.2700000000000031,1
GUSH,RENKO_VBS,25,1,2,stream_GUSH__2021-06-14.csv,2,-0.5199999999999818,3
GUSH,RENKO_VBS,25,1,2,stream_GUSH__2021-06-15.csv,2,1.4800000000000324,6
GUSH,RENKO_VBS,25,1,2,stream_GUSH__2021-06-16.csv,2,1.6100000000000136,4
GUSH,RENKO_VBS,25,1,2,stream_GUSH__2021-06-17.csv,2,-4.5,11
LABU,RENKO_VBS,25,1,2,stream_LABU__2021-06-14.csv,2,-2.3599999999999994,7
LABU,RENKO_VBS,25,1,2,stream_LABU__2021-06-15.csv,2,0.23000000000000398,6
LABU,RENKO_VBS,25,1,2,stream_LABU__2021-06-16.csv,2,0.5100000000000193,11
LABU,RENKO_VBS,25,1,2,stream_LABU__2021-06-17.csv,2,-1.5300000000000438,13
MARA,RENKO_VBS,25,1,2,stream_MARA__2021-06-14.csv,2,-1.3700000000000045,3
MARA,RENKO_VBS,25,1,2,stream_MARA__2021-06-15.csv,2,0.45000000000000284,2
MARA,RENKO_VBS,25,1,2,stream_MARA__2021-06-16.csv,2,-0.8099999999999987,3
MARA,RENKO_VBS,25,1,2,stream_MARA__2021-06-17.csv,2,0.4499999999999993,1
SOXL,RENKO_VBS,25,1,2,stream_SOXL__2021-06-14.csv,2,0.8800000000000026,1
SOXL,RENKO_VBS,25,1,2,stream_SOXL__2021-06-15.csv,2,-1.0200000000000102,2
SOXL,RENKO_VBS,25,1,2,stream_SOXL__2021-06-16.csv,2,-0.6799999999999997,3
SOXL,RENKO_VBS,25,1,2,stream_SOXL__2021-06-17.csv,2,0.4999999999999929,2
SPXL,RENKO_VBS,25,1,2,stream_SPXL__2021-06-14.csv,2,0.13000000000000966,1
SPXL,RENKO_VBS,25,1,2,stream_SPXL__2021-06-15.csv,2,0.18000000000000682,1
SPXL,RENKO_VBS,25,1,2,stream_SPXL__2021-06-16.csv,2,1.3299999999999983,3
SPXL,RENKO_VBS,25,1,2,stream_SPXL__2021-06-17.csv,2,0.9099999999999966,3
TQQQ,RENKO_VBS,25,1,2,stream_TQQQ__2021-06-14.csv,2,1.670000000000016,2
TQQQ,RENKO_VBS,25,1,2,stream_TQQQ__2021-06-15.csv,2,-1.4899999999999807,4
TQQQ,RENKO_VBS,25,1,2,stream_TQQQ__2021-06-16.csv,2,1.5899999999999892,8
TQQQ,RENKO_VBS,25,1,2,stream_TQQQ__2021-06-17.csv,2,5.040000000000006,3
UCO,RENKO_VBS,25,1,2,stream_UCO__2021-06-14.csv,2,-0.01999999999999602,1
UCO,RENKO_VBS,25,1,2,stream_UCO__2021-06-15.csv,2,0.3400000000000034,1
UCO,RENKO_VBS,25,1,2,stream_UCO__2021-06-16.csv,2,-1.1000000000000085,3
UCO,RENKO_VBS,25,1,2,stream_UCO__2021-06-17.csv,2,0.10000000000000853,3
UVXY,RENKO_VBS,25,1,2,stream_UVXY__2021-06-14.csv,2,-0.019999999999999574,1
UVXY,RENKO_VBS,25,1,2,stream_UVXY__2021-06-15.csv,2,-0.6499999999999986,2
UVXY,RENKO_VBS,25,1,2,stream_UVXY__2021-06-16.csv,2,0.9499999999999993,4
UVXY,RENKO_VBS,25,1,2,stream_UVXY__2021-06-17.csv,2,-0.5800000000000018,4
VDE,RENKO_VBS,25,1,2,stream_VDE__2021-06-14.csv,2,0,0
VDE,RENKO_VBS,25,1,2,stream_VDE__2021-06-15.csv,2,0.3399999999999892,1
VDE,RENKO_VBS,25,1,2,stream_VDE__2021-06-16.csv,2,0.3400000000000034,2
VDE,RENKO_VBS,25,1,2,stream_VDE__2021-06-17.csv,2,0.39000000000000057,1
FNGU,RENKO_VBS,20,1,2,stream_FNGU__2021-06-14.csv,2,0.6400000000000006,1
FNGU,RENKO_VBS,20,1,2,stream_FNGU__2021-06-15.csv,2,0,0
FNGU,RENKO_VBS,20,1,2,stream_FNGU__2021-06-16.csv,2,-1.4400000000000013,4
FNGU,RENKO_VBS,20,1,2,stream_FNGU__2021-06-17.csv,2,0.2700000000000031,1
GUSH,RENKO_VBS,20,1,2,stream_GUSH__2021-06-14.csv,2,-1.460000000000008,6
GUSH,RENKO_VBS,20,1,2,stream_GUSH__2021-06-15.csv,2,0.5600000000000165,8
GUSH,RENKO_VBS,20,1,2,stream_GUSH__2021-06-16.csv,2,1.730000000000004,6
GUSH,RENKO_VBS,20,1,2,stream_GUSH__2021-06-17.csv,2,-4.299999999999997,16
LABU,RENKO_VBS,20,1,2,stream_LABU__2021-06-14.csv,2,-3.5600000000000165,12
LABU,RENKO_VBS,20,1,2,stream_LABU__2021-06-15.csv,2,-0.3400000000000034,10
LABU,RENKO_VBS,20,1,2,stream_LABU__2021-06-16.csv,2,-0.7399999999999949,17
LABU,RENKO_VBS,20,1,2,stream_LABU__2021-06-17.csv,2,0.7800000000000153,14
MARA,RENKO_VBS,20,1,2,stream_MARA__2021-06-14.csv,2,-0.8499999999999979,5
MARA,RENKO_VBS,20,1,2,stream_MARA__2021-06-15.csv,2,-0.8599999999999994,5
MARA,RENKO_VBS,20,1,2,stream_MARA__2021-06-16.csv,2,-1.7699999999999996,6
MARA,RENKO_VBS,20,1,2,stream_MARA__2021-06-17.csv,2,0.5500000000000007,2
SOXL,RENKO_VBS,20,1,2,stream_SOXL__2021-06-14.csv,2,0.5799999999999983,2
SOXL,RENKO_VBS,20,1,2,stream_SOXL__2021-06-15.csv,2,-0.45000000000000284,2
SOXL,RENKO_VBS,20,1,2,stream_SOXL__2021-06-16.csv,2,-0.8800000000000026,5
SOXL,RENKO_VBS,20,1,2,stream_SOXL__2021-06-17.csv,2,0.8099999999999952,2
SPXL,RENKO_VBS,20,1,2,stream_SPXL__2021-06-14.csv,2,-0.3400000000000034,2
SPXL,RENKO_VBS,20,1,2,stream_SPXL__2021-06-15.csv,2,-0.19000000000001194,2
SPXL,RENKO_VBS,20,1,2,stream_SPXL__2021-06-16.csv,2,1.0499999999999972,5
SPXL,RENKO_VBS,20,1,2,stream_SPXL__2021-06-17.csv,2,1.3299999999999983,4
TQQQ,RENKO_VBS,20,1,2,stream_TQQQ__2021-06-14.csv,2,1.6000000000000085,3
TQQQ,RENKO_VBS,20,1,2,stream_TQQQ__2021-06-15.csv,2,-1.8200000000000216,6
TQQQ,RENKO_VBS,20,1,2,stream_TQQQ__2021-06-16.csv,2,1.8600000000000279,10
TQQQ,RENKO_VBS,20,1,2,stream_TQQQ__2021-06-17.csv,2,4.3100000000000165,6
UCO,RENKO_VBS,20,1,2,stream_UCO__2021-06-14.csv,2,-0.6099999999999994,2
UCO,RENKO_VBS,20,1,2,stream_UCO__2021-06-15.csv,2,0.4300000000000068,1
UCO,RENKO_VBS,20,1,2,stream_UCO__2021-06-16.csv,2,-0.8300000000000125,3
UCO,RENKO_VBS,20,1,2,stream_UCO__2021-06-17.csv,2,0.5799999999999983,4
UVXY,RENKO_VBS,20,1,2,stream_UVXY__2021-06-14.csv,2,-0.26000000000000156,2
UVXY,RENKO_VBS,20,1,2,stream_UVXY__2021-06-15.csv,2,-0.8299999999999983,3
UVXY,RENKO_VBS,20,1,2,stream_UVXY__2021-06-16.csv,2,1.3399999999999999,6
UVXY,RENKO_VBS,20,1,2,stream_UVXY__2021-06-17.csv,2,0.610000000000003,4
VDE,RENKO_VBS,20,1,2,stream_VDE__2021-06-14.csv,2,0,0
VDE,RENKO_VBS,20,1,2,stream_VDE__2021-06-15.csv,2,0.28999999999999204,1
VDE,RENKO_VBS,20,1,2,stream_VDE__2021-06-16.csv,2,-0.009999999999990905,3
VDE,RENKO_VBS,20,1,2,stream_VDE__2021-06-17.csv,2,-0.04999999999999716,2
FNGU,RENKO_VBS,15,1,2,stream_FNGU__2021-06-14.csv,2,0.7800000000000011,1
FNGU,RENKO_VBS,15,1,2,stream_FNGU__2021-06-15.csv,2,-0.35999999999999943,1
FNGU,RENKO_VBS,15,1,2,stream_FNGU__2021-06-16.csv,2,-0.5700000000000038,5
FNGU,RENKO_VBS,15,1,2,stream_FNGU__2021-06-17.csv,2,0.4800000000000004,1
GUSH,RENKO_VBS,15,1,2,stream_GUSH__2021-06-14.csv,2,-2.450000000000017,12
GUSH,RENKO_VBS,15,1,2,stream_GUSH__2021-06-15.csv,2,1.4299999999999784,10
GUSH,RENKO_VBS,15,1,2,stream_GUSH__2021-06-16.csv,2,0.589999999999975,12
GUSH,RENKO_VBS,15,1,2,stream_GUSH__2021-06-17.csv,2,-6.599999999999966,28
LABU,RENKO_VBS,15,1,2,stream_LABU__2021-06-14.csv,2,-2.940000000000012,18
LABU,RENKO_VBS,15,1,2,stream_LABU__2021-06-15.csv,2,-1.6600000000000534,17
LABU,RENKO_VBS,15,1,2,stream_LABU__2021-06-16.csv,2,-0.03000000000002956,26
LABU,RENKO_VBS,15,1,2,stream_LABU__2021-06-17.csv,2,0.13000000000002387,22
MARA,RENKO_VBS,15,1,2,stream_MARA__2021-06-14.csv,2,-0.23999999999999488,7
MARA,RENKO_VBS,15,1,2,stream_MARA__2021-06-15.csv,2,0.019999999999999574,7
MARA,RENKO_VBS,15,1,2,stream_MARA__2021-06-16.csv,2,-0.5899999999999999,7
MARA,RENKO_VBS,15,1,2,stream_MARA__2021-06-17.csv,2,-0.3200000000000003,6
SOXL,RENKO_VBS,15,1,2,stream_SOXL__2021-06-14.csv,2,0.9499999999999957,2
SOXL,RENKO_VBS,15,1,2,stream_SOXL__2021-06-15.csv,2,-0.9499999999999957,4
SOXL,RENKO_VBS,15,1,2,stream_SOXL__2021-06-16.csv,2,-0.769999999999996,8
SOXL,RENKO_VBS,15,1,2,stream_SOXL__2021-06-17.csv,2,1.6499999999999986,3
SPXL,RENKO_VBS,15,1,2,stream_SPXL__2021-06-14.csv,2,-0.5999999999999943,3
SPXL,RENKO_VBS,15,1,2,stream_SPXL__2021-06-15.csv,2,0.15000000000000568,2
SPXL,RENKO_VBS,15,1,2,stream_SPXL__2021-06-16.csv,2,-1.15000000000002,11
SPXL,RENKO_VBS,15,1,2,stream_SPXL__2021-06-17.csv,2,1.5700000000000216,5
TQQQ,RENKO_VBS,15,1,2,stream_TQQQ__2021-06-14.csv,2,1.079999999999984,3
TQQQ,RENKO_VBS,15,1,2,stream_TQQQ__2021-06-15.csv,2,-1.5100000000000335,9
TQQQ,RENKO_VBS,15,1,2,stream_TQQQ__2021-06-16.csv,2,2.190000000000012,15
TQQQ,RENKO_VBS,15,1,2,stream_TQQQ__2021-06-17.csv,2,3.569999999999993,11
UCO,RENKO_VBS,15,1,2,stream_UCO__2021-06-14.csv,2,-0.3299999999999983,2
UCO,RENKO_VBS,15,1,2,stream_UCO__2021-06-15.csv,2,-0.22000000000001307,3
UCO,RENKO_VBS,15,1,2,stream_UCO__2021-06-16.csv,2,-0.7399999999999949,5
UCO,RENKO_VBS,15,1,2,stream_UCO__2021-06-17.csv,2,-0.9899999999999807,8
UVXY,RENKO_VBS,15,1,2,stream_UVXY__2021-06-14.csv,2,0.010000000000001563,3
UVXY,RENKO_VBS,15,1,2,stream_UVXY__2021-06-15.csv,2,-0.05999999999999872,3
UVXY,RENKO_VBS,15,1,2,stream_UVXY__2021-06-16.csv,2,1.2200000000000024,11
UVXY,RENKO_VBS,15,1,2,stream_UVXY__2021-06-17.csv,2,-0.030000000000015348,8
VDE,RENKO_VBS,15,1,2,stream_VDE__2021-06-14.csv,2,-0.5100000000000051,2
VDE,RENKO_VBS,15,1,2,stream_VDE__2021-06-15.csv,2,0.4899999999999949,1
VDE,RENKO_VBS,15,1,2,stream_VDE__2021-06-16.csv,2,0.20000000000000284,5
VDE,RENKO_VBS,15,1,2,stream_VDE__2021-06-17.csv,2,-0.10999999999998522,3
FNGU,RENKO_VBS,10,1,2,stream_FNGU__2021-06-14.csv,2,0.9400000000000013,1
FNGU,RENKO_VBS,10,1,2,stream_FNGU__2021-06-15.csv,2,-0.6799999999999997,3
FNGU,RENKO_VBS,10,1,2,stream_FNGU__2021-06-16.csv,2,0.46000000000000085,5
FNGU,RENKO_VBS,10,1,2,stream_FNGU__2021-06-17.csv,2,0.8599999999999994,2
GUSH,RENKO_VBS,10,1,2,stream_GUSH__2021-06-14.csv,2,-3.3500000000000085,22
GUSH,RENKO_VBS,10,1,2,stream_GUSH__2021-06-15.csv,2,-0.6900000000000261,23
GUSH,RENKO_VBS,10,1,2,stream_GUSH__2021-06-16.csv,2,0.08000000000002672,25
GUSH,RENKO_VBS,10,1,2,stream_GUSH__2021-06-17.csv,2,-7.870000000000019,51
LABU,RENKO_VBS,10,1,2,stream_LABU__2021-06-14.csv,2,-1.5400000000000347,29
LABU,RENKO_VBS,10,1,2,stream_LABU__2021-06-15.csv,2,-1.8100000000000165,33
LABU,RENKO_VBS,10,1,2,stream_LABU__2021-06-16.csv,2,-4.390000000000086,56
LABU,RENKO_VBS,10,1,2,stream_LABU__2021-06-17.csv,2,2.289999999999978,37
MARA,RENKO_VBS,10,1,2,stream_MARA__2021-06-14.csv,2,0.9500000000000028,16
MARA,RENKO_VBS,10,1,2,stream_MARA__2021-06-15.csv,2,0.21999999999999886,13
MARA,RENKO_VBS,10,1,2,stream_MARA__2021-06-16.csv,2,-0.6700000000000017,12
MARA,RENKO_VBS,10,1,2,stream_MARA__2021-06-17.csv,2,-1.0400000000000063,12
SOXL,RENKO_VBS,10,1,2,stream_SOXL__2021-06-14.csv,2,1.0400000000000063,6
SOXL,RENKO_VBS,10,1,2,stream_SOXL__2021-06-15.csv,2,-0.5999999999999943,6
SOXL,RENKO_VBS,10,1,2,stream_SOXL__2021-06-16.csv,2,-0.3400000000000176,13
SOXL,RENKO_VBS,10,1,2,stream_SOXL__2021-06-17.csv,2,2.240000000000009,7
SPXL,RENKO_VBS,10,1,2,stream_SPXL__2021-06-14.csv,2,-0.47999999999998977,5
SPXL,RENKO_VBS,10,1,2,stream_SPXL__2021-06-15.csv,2,-0.8599999999999852,7
SPXL,RENKO_VBS,10,1,2,stream_SPXL__2021-06-16.csv,2,-0.8100000000000165,20
SPXL,RENKO_VBS,10,1,2,stream_SPXL__2021-06-17.csv,2,1.970000000000013,8
TQQQ,RENKO_VBS,10,1,2,stream_TQQQ__2021-06-14.csv,2,1.7999999999999972,10
TQQQ,RENKO_VBS,10,1,2,stream_TQQQ__2021-06-15.csv,2,-0.15999999999998238,13
TQQQ,RENKO_VBS,10,1,2,stream_TQQQ__2021-06-16.csv,2,-1.639999999999958,39
TQQQ,RENKO_VBS,10,1,2,stream_TQQQ__2021-06-17.csv,2,3.600000000000037,24
UCO,RENKO_VBS,10,1,2,stream_UCO__2021-06-14.csv,2,-0.3399999999999892,3
UCO,RENKO_VBS,10,1,2,stream_UCO__2021-06-15.csv,2,0.37000000000000455,2
UCO,RENKO_VBS,10,1,2,stream_UCO__2021-06-16.csv,2,-1.7800000000000153,10
UCO,RENKO_VBS,10,1,2,stream_UCO__2021-06-17.csv,2,-2.549999999999983,17
UVXY,RENKO_VBS,10,1,2,stream_UVXY__2021-06-14.csv,2,0.5200000000000031,4
UVXY,RENKO_VBS,10,1,2,stream_UVXY__2021-06-15.csv,2,0.019999999999999574,6
UVXY,RENKO_VBS,10,1,2,stream_UVXY__2021-06-16.csv,2,-0.04000000000000625,23
UVXY,RENKO_VBS,10,1,2,stream_UVXY__2021-06-17.csv,2,0.36999999999999744,15
VDE,RENKO_VBS,10,1,2,stream_VDE__2021-06-14.csv,2,-0.11000000000001364,2
VDE,RENKO_VBS,10,1,2,stream_VDE__2021-06-15.csv,2,0.01999999999998181,4
VDE,RENKO_VBS,10,1,2,stream_VDE__2021-06-16.csv,2,1.0500000000000114,6
VDE,RENKO_VBS,10,1,2,stream_VDE__2021-06-17.csv,2,-0.6899999999999977,7
FNGU,RENKO_VBS,5,1,2,stream_FNGU__2021-06-14.csv,2,-0.1699999999999875,8
FNGU,RENKO_VBS,5,1,2,stream_FNGU__2021-06-15.csv,2,-0.509999999999998,9
FNGU,RENKO_VBS,5,1,2,stream_FNGU__2021-06-16.csv,2,0.649999999999995,14
FNGU,RENKO_VBS,5,1,2,stream_FNGU__2021-06-17.csv,2,1.2299999999999933,12
GUSH,RENKO_VBS,5,1,2,stream_GUSH__2021-06-14.csv,2,-4.979999999999976,68
GUSH,RENKO_VBS,5,1,2,stream_GUSH__2021-06-15.csv,2,-5.200000000000003,83
GUSH,RENKO_VBS,5,1,2,stream_GUSH__2021-06-16.csv,2,-3.769999999999939,76
GUSH,RENKO_VBS,5,1,2,stream_GUSH__2021-06-17.csv,2,-16.810000000000002,152
LABU,RENKO_VBS,5,1,2,stream_LABU__2021-06-14.csv,2,-11.240000000000038,118
LABU,RENKO_VBS,5,1,2,stream_LABU__2021-06-15.csv,2,-5.530000000000015,97
LABU,RENKO_VBS,5,1,2,stream_LABU__2021-06-16.csv,2,-12.489999999999966,159
LABU,RENKO_VBS,5,1,2,stream_LABU__2021-06-17.csv,2,-12.520000000000039,151
MARA,RENKO_VBS,5,1,2,stream_MARA__2021-06-14.csv,2,-0.29999999999999716,55
MARA,RENKO_VBS,5,1,2,stream_MARA__2021-06-15.csv,2,-0.8899999999999899,48
MARA,RENKO_VBS,5,1,2,stream_MARA__2021-06-16.csv,2,-1.850000000000005,42
MARA,RENKO_VBS,5,1,2,stream_MARA__2021-06-17.csv,2,-2.2800000000000047,44
SOXL,RENKO_VBS,5,1,2,stream_SOXL__2021-06-14.csv,2,1.1100000000000279,17
SOXL,RENKO_VBS,5,1,2,stream_SOXL__2021-06-15.csv,2,-0.21000000000000085,20
SOXL,RENKO_VBS,5,1,2,stream_SOXL__2021-06-16.csv,2,-0.5799999999999912,37
SOXL,RENKO_VBS,5,1,2,stream_SOXL__2021-06-17.csv,2,0.3199999999999861,33
SPXL,RENKO_VBS,5,1,2,stream_SPXL__2021-06-14.csv,2,0.0700000000000216,11
SPXL,RENKO_VBS,5,1,2,stream_SPXL__2021-06-15.csv,2,-0.33999999999994657,18
SPXL,RENKO_VBS,5,1,2,stream_SPXL__2021-06-16.csv,2,-0.6800000000000921,64
SPXL,RENKO_VBS,5,1,2,stream_SPXL__2021-06-17.csv,2,0.019999999999910756,43
TQQQ,RENKO_VBS,5,1,2,stream_TQQQ__2021-06-14.csv,2,0.9900000000000091,37
TQQQ,RENKO_VBS,5,1,2,stream_TQQQ__2021-06-15.csv,2,-0.8400000000000318,47
TQQQ,RENKO_VBS,5,1,2,stream_TQQQ__2021-06-16.csv,2,-0.7000000000000881,117
TQQQ,RENKO_VBS,5,1,2,stream_TQQQ__2021-06-17.csv,2,4.8900000000001,77
UCO,RENKO_VBS,5,1,2,stream_UCO__2021-06-14.csv,2,-2.3100000000000023,18
UCO,RENKO_VBS,5,1,2,stream_UCO__2021-06-15.csv,2,-0.5900000000000034,12
